학년	교과과정	교과영역구분	학수강좌번호	교과목명	교원명	수업캠퍼스	요일/시간	강의실	학점	이론	실습	공학설계	강의계획서	교과목해설	강의유형	강의종류	원어강의	강평결과	이수구분	강의미리보기	개설대학	개설학과/전공	비고	교과목영문명
1학년	공통교양	영어	RGC1033-061	EAS1	제이미멜린추크	서울	화5.0-6.0/13:00-14:30,목5.0-6.0/13:00-14:30	207-112(혜화관 112 112 강의실),207-112(혜화관 112 112 강의실)	3	3	0	 0.0			이론	외국어강의	영어		공교		행정및부속기관	교양외국어센터	경영대/E1그룹	English for Academic Success1
1학년	공통교양	영어	RGC1033-062	EAS1	안토니요캠벨	서울	화5.0-6.0/13:00-14:30,목5.0-6.0/13:00-14:30	207-106(혜화관 106 106 강의실),207-106(혜화관 106 106 강의실)	3	3	0	 0.0			이론	외국어강의	영어		공교		행정및부속기관	교양외국어센터	공과대/E1그룹	English for Academic Success1
1학년	공통교양	영어	RGC1033-063	EAS1	피오나맥마틴	서울	화5.0-6.0/13:00-14:30,목5.0-6.0/13:00-14:30	207-105(혜화관 105 105 강의실),207-105(혜화관 105 105 강의실)	3	3	0	 0.0			이론	외국어강의	영어		공교		행정및부속기관	교양외국어센터	공과대/E2,E3그룹	English for Academic Success1
1학년	공통교양	영어	RGC1033-064	EAS1	벤윌리스	서울	화5.0-6.0/13:00-14:30,목5.0-6.0/13:00-14:30	207-104(혜화관 104 104 강의실),207-104(혜화관 104 104 강의실)	3	3	0	 0.0			이론	외국어강의	영어		공교		행정및부속기관	교양외국어센터	공과대/E2,E3그룹	English for Academic Success1
1학년	공통교양	영어	RGC1033-065	EAS1	사무엘맥도널드	서울	화5.0-6.0/13:00-14:30,목5.0-6.0/13:00-14:30	207-103(혜화관 103 103 강의실),207-103(혜화관 103 103 강의실)	3	3	0	 0.0			이론	외국어강의	영어		공교		행정및부속기관	교양외국어센터	문과대/E2,E3그룹	English for Academic Success1
1학년	공통교양	영어	RGC1033-066	EAS1	브라이언오라스	서울	화6.5-7.5/14:30-16:00,목6.5-7.5/14:30-16:00	102-460(학술/문화관 K404 강의실),102-460(학술/문화관 K404 강의실)	3	3	0	 0.0			이론	외국어강의	영어		공교		행정및부속기관	교양외국어센터	E1그룹	English for Academic Success1
1학년	공통교양	영어	RGC1033-067	EAS1	제마	서울	화6.5-7.5/14:30-16:00,목6.5-7.5/14:30-16:00	102-462(학술/문화관 K405 강의실),102-462(학술/문화관 K405 강의실)	3	3	0	 0.0			이론	외국어강의	영어		공교		행정및부속기관	교양외국어센터	사범대/E2,E3그룹	English for Academic Success1
1학년	공통교양	영어	RGC1033-068	EAS1	제이미멜린추크	서울	화6.5-7.5/14:30-16:00,목6.5-7.5/14:30-16:00	102-439(학술/문화관 K407 강의실),102-439(학술/문화관 K407 강의실)	3	3	0	 0.0			이론	외국어강의	영어		공교		행정및부속기관	교양외국어센터	사과대/E1그룹	English for Academic Success1
1학년	공통교양	영어	RGC1033-069	EAS1	쉐넌	서울	화6.5-7.5/14:30-16:00,목6.5-7.5/14:30-16:00	102-441(학술/문화관 K408 강의실),102-441(학술/문화관 K408 강의실)	3	3	0	 0.0			이론	외국어강의	영어		공교		행정및부속기관	교양외국어센터	사과대/E2,E3그룹	English for Academic Success1
1학년	공통교양	영어	RGC1033-070	EAS1	피오나맥마틴	서울	화6.5-7.5/14:30-16:00,목6.5-7.5/14:30-16:00	102-443(학술/문화관 K409 강의실),102-443(학술/문화관 K409 강의실)	3	3	0	 0.0			이론	외국어강의	영어		공교		행정및부속기관	교양외국어센터	E2,E3그룹	English for Academic Success1
1학년	공통교양	영어	RGC1033-071	EAS1	벤윌리스	서울	화6.5-7.5/14:30-16:00,목6.5-7.5/14:30-16:00	207-123(혜화관 123 123 강의실),207-123(혜화관 123 123 강의실)	3	3	0	 0.0			이론	외국어강의	영어		공교		행정및부속기관	교양외국어센터	이과대/E2,E3그룹	English for Academic Success1
1학년	공통교양	영어	RGC1033-072	EAS1	닉코디	서울	화6.5-7.5/14:30-16:00,목6.5-7.5/14:30-16:00	207-122(혜화관 122 122 강의실),207-122(혜화관 122 122 강의실)	3	3	0	 0.0			이론	외국어강의	영어		공교		행정및부속기관	교양외국어센터	E2,E3그룹	English for Academic Success1
1학년	공통교양	영어	RGC1033-073	EAS1	찰스크로이터	서울	화6.5-7.5/14:30-16:00,목6.5-7.5/14:30-16:00	207-115(혜화관 115 115 강의실),207-115(혜화관 115 115 강의실)	3	3	0	 0.0			이론	외국어강의	영어		공교		행정및부속기관	교양외국어센터	공과대/E1그룹	English for Academic Success1
1학년	공통교양	영어	RGC1033-074	EAS1	캐서린무어	서울	화6.5-7.5/14:30-16:00,목6.5-7.5/14:30-16:00	201-129(사회과학/경영관 M129 강의실),201-129(사회과학/경영관 M129 강의실)	3	3	0	 0.0			이론	외국어강의	영어		공교		행정및부속기관	교양외국어센터	사과대/E2,E3그룹	English for Academic Success1
1학년	공통교양	영어	RGC1033-075	EAS1	키아란	서울	화6.5-7.5/14:30-16:00,목6.5-7.5/14:30-16:00	207-106(혜화관 106 106 강의실),207-106(혜화관 106 106 강의실)	3	3	0	 0.0			이론	외국어강의	영어		공교		행정및부속기관	교양외국어센터	공과대/E2,E3그룹	English for Academic Success1
1학년	공통교양	영어	RGC1033-076	EAS1	사무엘맥도널드	서울	화6.5-7.5/14:30-16:00,목6.5-7.5/14:30-16:00	207-105(혜화관 105 105 강의실),207-105(혜화관 105 105 강의실)	3	3	0	 0.0			이론	외국어강의	영어		공교		행정및부속기관	교양외국어센터	E2,E3그룹	English for Academic Success1
1학년	공통교양	영어	RGC1033-077	EAS1	브라이언킨	서울	화6.5-7.5/14:30-16:00,목6.5-7.5/14:30-16:00	207-104(혜화관 104 104 강의실),207-104(혜화관 104 104 강의실)	3	3	0	 0.0			이론	외국어강의	영어		공교		행정및부속기관	교양외국어센터	법과대/E2,E3그룹	English for Academic Success1
1학년	공통교양	영어	RGC1033-078	EAS1	폴라로스	서울	화6.5-7.5/14:30-16:00,목6.5-7.5/14:30-16:00	207-214(혜화관 214 214 강의실),207-214(혜화관 214 214 강의실)	3	3	0	 0.0			이론	외국어강의	영어		공교		행정및부속기관	교양외국어센터	사범대/E2,E3그룹	English for Academic Success1
1학년	공통교양	영어	RGC1033-079	EAS1	제이콥	서울	월4.0-5.0/12:00-13:30,수1.0-2.0/09:00-10:30	207-123(혜화관 123 123 강의실),207-123(혜화관 123 123 강의실)	3	3	0	 0.0			이론	외국어강의	영어		공교		행정및부속기관	교양외국어센터	사과대/E1그룹	English for Academic Success1
1학년	공통교양	영어	RGC1033-080	EAS1	키아란피에차카	서울	월4.0-5.0/12:00-13:30,수1.0-2.0/09:00-10:30	207-122(혜화관 122 122 강의실),207-122(혜화관 122 122 강의실)	3	3	0	 0.0			이론	외국어강의	영어		공교		행정및부속기관	교양외국어센터	공과대/E1그룹	English for Academic Success1
1학년	공통교양	영어	RGC1033-081	EAS1	이안애쉬브릿지	서울	월4.0-5.0/12:00-13:30,수1.0-2.0/09:00-10:30	207-115(혜화관 115 115 강의실),207-115(혜화관 115 115 강의실)	3	3	0	 0.0			이론	외국어강의	영어		공교		행정및부속기관	교양외국어센터	E2,E3그룹	English for Academic Success1
1학년	공통교양	영어	RGC1033-082	EAS1	데미안	서울	월4.0-5.0/12:00-13:30,수1.0-2.0/09:00-10:30	207-112(혜화관 112 112 강의실),207-112(혜화관 112 112 강의실)	3	3	0	 0.0			이론	외국어강의	영어		공교		행정및부속기관	교양외국어센터	이과대/E2,E3그룹	English for Academic Success1
1학년	공통교양	영어	RGC1033-083	EAS1	자이드존슨	서울	월4.0-5.0/12:00-13:30,수1.0-2.0/09:00-10:30	207-106(혜화관 106 106 강의실),207-106(혜화관 106 106 강의실)	3	3	0	 0.0			이론	외국어강의	영어		공교		행정및부속기관	교양외국어센터	문과대/E2,E3그룹	English for Academic Success1
1학년	공통교양	영어	RGC1033-084	EAS1	제프리조단	서울	월4.0-5.0/12:00-13:30,수1.0-2.0/09:00-10:30	207-105(혜화관 105 105 강의실),207-105(혜화관 105 105 강의실)	3	3	0	 0.0			이론	외국어강의	영어		공교		행정및부속기관	교양외국어센터	법과대/E2,E3그룹	English for Academic Success1
1학년	공통교양	영어	RGC1033-085	EAS1	제프벨리	서울	월4.0-5.0/12:00-13:30,수1.0-2.0/09:00-10:30	207-104(혜화관 104 104 강의실),207-104(혜화관 104 104 강의실)	3	3	0	 0.0			이론	외국어강의	영어		공교		행정및부속기관	교양외국어센터	사범대/E2,E3그룹	English for Academic Success1
1학년	공통교양	영어	RGC1033-086	EAS1	키아란	서울	월5.5-6.5/13:30-15:00,수2.5-3.5/10:30-12:00	207-123(혜화관 123 123 강의실),207-123(혜화관 123 123 강의실)	3	3	0	 0.0			이론	외국어강의	영어		공교		행정및부속기관	교양외국어센터	사과대/E2,E3그룹	English for Academic Success1
1학년	공통교양	영어	RGC1033-087	EAS1	바트서플	서울	월5.5-6.5/13:30-15:00,수2.5-3.5/10:30-12:00	207-122(혜화관 122 122 강의실),207-122(혜화관 122 122 강의실)	3	3	0	 0.0			이론	외국어강의	영어		공교		행정및부속기관	교양외국어센터	공과대/E1그룹	English for Academic Success1
1학년	공통교양	영어	RGC1033-088	EAS1	제프리맥어빈	서울	월5.5-6.5/13:30-15:00,수2.5-3.5/10:30-12:00	207-115(혜화관 115 115 강의실),207-115(혜화관 115 115 강의실)	3	3	0	 0.0			이론	외국어강의	영어		공교		행정및부속기관	교양외국어센터	공과대/E2,E3그룹	English for Academic Success1
1학년	공통교양	영어	RGC1033-089	EAS1	패트릭	서울	월5.5-6.5/13:30-15:00,수2.5-3.5/10:30-12:00	207-112(혜화관 112 112 강의실),207-112(혜화관 112 112 강의실)	3	3	0	 0.0			이론	외국어강의	영어		공교		행정및부속기관	교양외국어센터	문과대/E1그룹	English for Academic Success1
1학년	공통교양	영어	RGC1033-090	EAS1	데미안	서울	월5.5-6.5/13:30-15:00,수2.5-3.5/10:30-12:00	207-106(혜화관 106 106 강의실),207-106(혜화관 106 106 강의실)	3	3	0	 0.0			이론	외국어강의	영어		공교		행정및부속기관	교양외국어센터	E2,E3그룹	English for Academic Success1
1학년	공통교양	영어	RGC1033-091	EAS1	션커멘	서울	월5.5-6.5/13:30-15:00,수2.5-3.5/10:30-12:00	207-105(혜화관 105 105 강의실),207-105(혜화관 105 105 강의실)	3	3	0	 0.0			이론	외국어강의	영어		공교		행정및부속기관	교양외국어센터	문과대/E2,E3그룹	English for Academic Success1
1학년	공통교양	영어	RGC1033-092	EAS1	알렉스	서울	월5.5-6.5/13:30-15:00,수2.5-3.5/10:30-12:00	207-104(혜화관 104 104 강의실),207-104(혜화관 104 104 강의실)	3	3	0	 0.0			이론	외국어강의	영어		공교		행정및부속기관	교양외국어센터	E2,E3그룹	English for Academic Success1
1학년	공통교양	영어	RGC1033-093	EAS1	아이렌	서울	화1.0-2.0/09:00-10:30,목1.0-2.0/09:00-10:30	207-123(혜화관 123 123 강의실),207-123(혜화관 123 123 강의실)	3	3	0	 0.0			이론	외국어강의	영어		공교		행정및부속기관	교양외국어센터	공과대/E2,E3그룹	English for Academic Success1
1학년	공통교양	영어	RGC1033-094	EAS1	제이콥	서울	화1.0-2.0/09:00-10:30,목1.0-2.0/09:00-10:30	207-122(혜화관 122 122 강의실),207-122(혜화관 122 122 강의실)	3	3	0	 0.0			이론	외국어강의	영어		공교		행정및부속기관	교양외국어센터	문과대/E1그룹	English for Academic Success1
1학년	공통교양	영어	RGC1033-095	EAS1	사무엘	서울	화1.0-2.0/09:00-10:30,목1.0-2.0/09:00-10:30	207-115(혜화관 115 115 강의실),207-115(혜화관 115 115 강의실)	3	3	0	 0.0			이론	외국어강의	영어		공교		행정및부속기관	교양외국어센터	E1그룹	English for Academic Success1
1학년	공통교양	영어	RGC1033-096	EAS1	로더릭	서울	화1.0-2.0/09:00-10:30,목1.0-2.0/09:00-10:30	207-112(혜화관 112 112 강의실),207-112(혜화관 112 112 강의실)	3	3	0	 0.0			이론	외국어강의	영어		공교		행정및부속기관	교양외국어센터	법과대/E2,E3그룹	English for Academic Success1
1학년	공통교양	영어	RGC1033-097	EAS1	제프리조단	서울	화1.0-2.0/09:00-10:30,목1.0-2.0/09:00-10:30	207-106(혜화관 106 106 강의실),207-106(혜화관 106 106 강의실)	3	3	0	 0.0			이론	외국어강의	영어		공교		행정및부속기관	교양외국어센터	사범대/E2,E3그룹	English for Academic Success1
1학년	공통교양	영어	RGC1033-098	EAS1	앨런스톡스	서울	화1.0-2.0/09:00-10:30,목1.0-2.0/09:00-10:30	207-105(혜화관 105 105 강의실),207-105(혜화관 105 105 강의실)	3	3	0	 0.0			이론	외국어강의	영어		공교		행정및부속기관	교양외국어센터	사과대/E2,E3그룹	English for Academic Success1
1학년	공통교양	영어	RGC1033-099	EAS1	캐서린무어	서울	화1.0-2.0/09:00-10:30,목1.0-2.0/09:00-10:30	207-104(혜화관 104 104 강의실),207-104(혜화관 104 104 강의실)	3	3	0	 0.0			이론	외국어강의	영어		공교		행정및부속기관	교양외국어센터	경영대/E2,E3그룹	English for Academic Success1
1학년	공통교양	영어	RGC1033-100	EAS1	브라이언오라스	서울	화3.0-4.0/11:00-12:30,목3.0-4.0/11:00-12:30	207-123(혜화관 123 123 강의실),207-123(혜화관 123 123 강의실)	3	3	0	 0.0			이론	외국어강의	영어		공교		행정및부속기관	교양외국어센터	E2,E3그룹	English for Academic Success1
1학년	공통교양	영어	RGC1033-101	EAS1	크레이그블리스	서울	화3.0-4.0/11:00-12:30,목3.0-4.0/11:00-12:30	207-122(혜화관 122 122 강의실),207-122(혜화관 122 122 강의실)	3	3	0	 0.0			이론	외국어강의	영어		공교		행정및부속기관	교양외국어센터	예술대/E2,E3그룹	English for Academic Success1
1학년	공통교양	영어	RGC1033-102	EAS1	김명숙	서울	화3.0-4.0/11:00-12:30,목3.0-4.0/11:00-12:30	102-462(학술/문화관 K405 강의실),102-462(학술/문화관 K405 강의실)	3	3	0	 0.0			이론	외국어강의	영어		공교		행정및부속기관	교양외국어센터	공과대/E2,E3그룹	English for Academic Success1
1학년	공통교양	영어	RGC1033-103	EAS1	권은영	서울	화3.0-4.0/11:00-12:30,목3.0-4.0/11:00-12:30	102-237(학술/문화관 K205 강의실),102-237(학술/문화관 K205 강의실)	3	3	0	 0.0			이론	외국어강의	영어		공교		행정및부속기관	교양외국어센터	문과대/E1그룹	English for Academic Success1
1학년	공통교양	영어	RGC1033-104	EAS1	제이콥	서울	화3.0-4.0/11:00-12:30,목3.0-4.0/11:00-12:30	207-106(혜화관 106 106 강의실),207-106(혜화관 106 106 강의실)	3	3	0	 0.0			이론	외국어강의	영어		공교		행정및부속기관	교양외국어센터	E2,E3그룹	English for Academic Success1
1학년	공통교양	영어	RGC1033-105	EAS1	사무엘	서울	화3.0-4.0/11:00-12:30,목3.0-4.0/11:00-12:30	207-105(혜화관 105 105 강의실),207-105(혜화관 105 105 강의실)	3	3	0	 0.0			이론	외국어강의	영어		공교		행정및부속기관	교양외국어센터	불교대/E1그룹	English for Academic Success1
1학년	공통교양	영어	RGC1033-106	EAS1	아이렌	서울	화3.0-4.0/11:00-12:30,목3.0-4.0/11:00-12:30	207-104(혜화관 104 104 강의실),207-104(혜화관 104 104 강의실)	3	3	0	 0.0			이론	외국어강의	영어		공교		행정및부속기관	교양외국어센터	사과대/E1그룹	English for Academic Success1
1학년	공통교양	영어	RGC1033-107	EAS1	제마	서울	화8.0-9.0/16:00-17:30,목8.0-9.0/16:00-17:30	102-462(학술/문화관 K405 강의실),102-462(학술/문화관 K405 강의실)	3	3	0	 0.0			이론	외국어강의	영어		공교		행정및부속기관	교양외국어센터	경영대/E2,E3그룹	English for Academic Success1
1학년	공통교양	영어	RGC1033-108	EAS1	키아란	서울	화8.0-9.0/16:00-17:30,목8.0-9.0/16:00-17:30	207-115(혜화관 115 115 강의실),207-115(혜화관 115 115 강의실)	3	3	0	 0.0			이론	외국어강의	영어		공교		행정및부속기관	교양외국어센터	공과대/E2,E3그룹	English for Academic Success1
1학년	공통교양	영어	RGC1033-109	EAS1	피오나맥마틴	서울	화8.0-9.0/16:00-17:30,목8.0-9.0/16:00-17:30	207-112(혜화관 112 112 강의실),207-112(혜화관 112 112 강의실)	3	3	0	 0.0			이론	외국어강의	영어		공교		행정및부속기관	교양외국어센터	공과대/E2,E3그룹	English for Academic Success1
1학년	공통교양	영어	RGC1033-110	EAS1	권은영	서울	화8.0-9.0/16:00-17:30,목8.0-9.0/16:00-17:30	102-237(학술/문화관 K205 강의실),102-237(학술/문화관 K205 강의실)	3	3	0	 0.0			이론	외국어강의	영어		공교		행정및부속기관	교양외국어센터	법과대/E1그룹	English for Academic Success1
1학년	공통교양	영어	RGC1033-111	EAS1	닉코디	서울	화8.0-9.0/16:00-17:30,목8.0-9.0/16:00-17:30	207-105(혜화관 105 105 강의실),207-105(혜화관 105 105 강의실)	3	3	0	 0.0			이론	외국어강의	영어		공교		행정및부속기관	교양외국어센터	E2,E3그룹	English for Academic Success1
